time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-17,Zambia,"1,294","214,433","11,333.27",,,5.06%,1.71%
2021-12-17,Zimbabwe,"7,510","189,567","12,560.62",4.04 million,26.76%,20.23%,2.52%
2021-12-18,Afghanistan,11,"157,745","3,959.92",4.14 million,10.40%,9.42%,4.65%
2021-12-18,Africa,"28,201",9.16 million,"6,666.32",178.63 million,13.01%,8.48%,2.46%
2021-12-18,Albania,325,"205,549","71,546.72",1.12 million,38.96%,35.10%,1.54%
2021-12-18,Algeria,286,"214,330","4,803.81",7.06 million,15.83%,12.57%,2.88%
2021-12-18,Andorra,0,"20,549","265,648.84","56,628",73.21%,65.35%,0.65%
2021-12-18,Angola,108,"65,868","1,941.08",7.25 million,21.35%,10.49%,2.64%
2021-12-18,Anguilla,0,"1,592","105,256.20","10,079",66.64%,60.98%,0.25%
2021-12-18,Antigua and Barbuda,12,"4,198","42,520.86","62,154",62.95%,59.26%,2.79%
2021-12-18,Argentina,"4,163",5.39 million,"118,108.89",37.61 million,82.46%,69.32%,2.17%
2021-12-18,Armenia,156,"343,506","115,731.53","903,661",30.45%,21.66%,2.30%
2021-12-18,Aruba,27,"16,778","156,518.49","84,191",78.54%,73.35%,1.07%
2021-12-18,Asia,"69,457",83.55 million,"17,858.30",3.06 billion,65.36%,54.10%,1.49%
2021-12-18,Australia,"3,862","250,651","9,719.59",20.32 million,78.80%,75.77%,0.86%
2021-12-18,Austria,"2,167",1.25 million,"137,939.74",6.56 million,72.57%,70.02%,1.08%
2021-12-18,Azerbaijan,582,"609,397","59,608.38",5.14 million,50.26%,45.37%,1.34%
2021-12-18,Bahamas,0,"22,995","57,934.46","155,709",39.23%,36.73%,3.10%
2021-12-18,Bahrain,101,"278,410","159,246.58",1.19 million,68.35%,66.85%,0.50%
2021-12-18,Bangladesh,122,1.58 million,"9,505.95",87.55 million,52.64%,26.90%,1.77%
2021-12-18,Barbados,43,"27,169","94,432.55","155,192",53.94%,49.32%,0.94%
2021-12-18,Belarus,"1,655","683,172","72,347.94",4.36 million,46.13%,34.19%,0.79%
2021-12-18,Belgium,"9,604",2.00 million,"171,914.25",8.89 million,76.46%,75.45%,1.40%
2021-12-18,Belize,0,"31,246","77,166.81","229,714",56.73%,48.95%,1.89%
2021-12-18,Benin,0,"24,907","2,000.40",1.56 million,12.54%,9.63%,0.65%
2021-12-18,Bermuda,0,"5,815","93,651.36","46,194",74.40%,72.82%,1.82%
2021-12-18,Bhutan,0,"2,656","3,405.57","589,762",75.62%,72.46%,0.11%
2021-12-18,Bolivia,"3,174","563,858","47,651.57",5.36 million,45.28%,37.58%,3.45%
2021-12-18,Bonaire Sint Eustatius and Saba,14,"3,193","120,741.16",,,,0.69%
2021-12-18,Bosnia and Herzegovina,0,"284,272","87,107.57","882,641",27.05%,,4.62%
2021-12-18,Botswana,0,"199,864","83,372.54",1.13 million,46.97%,41.81%,1.21%
2021-12-18,Brazil,"2,381",22.22 million,"103,816.79",165.41 million,77.30%,66.11%,2.78%
2021-12-18,British Virgin Islands,0,"2,886","94,862.44","18,357",60.34%,55.47%,1.35%
2021-12-18,Brunei,1,"15,386","34,846.85","405,092",91.75%,87.29%,0.64%
2021-12-18,Bulgaria,904,"724,337","105,027.29",1.90 million,27.61%,27.13%,4.15%
2021-12-18,Burkina Faso,0,"16,672",775.55,"442,769",2.06%,1.55%,1.77%
2021-12-18,Burundi,0,"21,422","1,747.96","4,010",0.03%,0.02%,0.18%
2021-12-18,Cambodia,5,"120,410","7,105.32",14.22 million,83.94%,80.20%,2.49%
2021-12-18,Cameroon,0,"107,662","3,954.63","806,176",2.96%,2.30%,1.71%
2021-12-18,Canada,"6,263",1.88 million,"49,481.93",31.41 million,82.52%,76.91%,1.60%
2021-12-18,Cape Verde,16,"38,573","68,647.32","302,802",53.89%,45.55%,0.91%
2021-12-18,Cayman Islands,0,"8,097","121,763.06","58,569",88.08%,85.51%,0.11%
2021-12-18,Central African Republic,0,"11,961","2,431.10","446,712",9.08%,6.99%,0.84%
2021-12-18,Chad,0,"5,703",337.16,"285,922",1.69%,0.48%,3.17%
2021-12-18,Chile,"1,415",1.79 million,"93,196.45",17.16 million,89.31%,85.45%,2.17%
2021-12-18,China,83,"100,284",69.44,1.26 billion,87.24%,82.64%,4.62%
2021-12-18,Colombia,"2,016",5.11 million,"99,584.54",37.84 million,73.80%,53.06%,2.54%
2021-12-18,Comoros,43,"4,649","5,232.67","282,378",31.78%,27.55%,3.25%
2021-12-18,Congo,0,"19,179","3,390.30","734,721",12.99%,9.91%,1.90%
2021-12-18,Cook Islands,0,2,113.82,"12,841",73.08%,71.12%,
2021-12-18,Costa Rica,0,"568,538","110,630.89",3.93 million,76.57%,67.02%,1.29%
2021-12-18,Cote d'Ivoire,45,"62,077","2,294.59",3.31 million,12.22%,5.57%,1.14%
2021-12-18,Croatia,"3,487","673,427","164,988.63",2.24 million,54.94%,47.35%,1.77%
2021-12-18,Cuba,77,"964,035","85,180.93",10.31 million,91.13%,83.89%,0.86%
2021-12-18,Curacao,27,"17,747","107,690.72","103,752",62.96%,58.48%,1.04%
2021-12-18,Cyprus,508,"144,713","161,509.14","640,166",71.45%,67.05%,0.43%
2021-12-18,Czechia,"8,993",2.40 million,"223,528.76",6.78 million,63.24%,61.28%,1.47%
2021-12-18,Democratic Republic of Congo,0,"64,448",697.65,"202,178",0.22%,0.09%,1.75%
2021-12-18,Denmark,"8,594","609,062","104,770.40",4.74 million,81.59%,77.65%,0.50%
2021-12-18,Djibouti,1,"13,528","13,498.34","108,945",10.87%,2.60%,1.40%
2021-12-18,Dominica,0,"6,286","87,097.49","29,200",40.46%,37.93%,0.67%
2021-12-18,Dominican Republic,183,"411,449","37,562.51",6.92 million,63.21%,51.84%,1.03%
2021-12-18,Ecuador,0,"536,129","29,970.64",14.09 million,78.76%,68.80%,6.27%
2021-12-18,Egypt,902,"374,411","3,591.19",31.54 million,30.25%,18.31%,5.69%
2021-12-18,El Salvador,47,"121,484","18,636.80",4.47 million,68.56%,63.47%,3.13%
2021-12-18,Equatorial Guinea,0,"13,618","9,392.43","249,215",17.19%,14.03%,1.28%
2021-12-18,Eritrea,22,"7,753","2,152.74",,,,0.88%
2021-12-18,Estonia,577,"231,694","174,838.59","836,703",63.14%,61.04%,0.81%
2021-12-18,Eswatini,838,"59,714","50,934.47","326,455",27.85%,25.19%,2.11%
2021-12-18,Ethiopia,791,"375,810","3,188.18",9.16 million,7.77%,1.23%,1.83%
2021-12-18,Europe,"369,304",81.32 million,"108,583.05",480.20 million,64.12%,60.16%,1.83%
2021-12-18,European Union,"237,655",51.26 million,"114,617.56",319.59 million,71.47%,68.48%,1.72%
2021-12-18,Faeroe Islands,0,"4,639","94,571.18","41,387",84.37%,82.41%,0.28%
2021-12-18,Falkland Islands,0,83,"23,526.08",,,,
2021-12-18,Fiji,0,"52,623","58,282.27","661,452",73.26%,67.07%,1.32%
2021-12-18,Finland,0,"213,318","38,447.03",4.34 million,78.18%,74.09%,0.68%
2021-12-18,France,"58,536",8.62 million,"127,883.98",52.64 million,78.07%,72.24%,1.41%
2021-12-18,French Polynesia,0,"46,342","164,022.74","169,995",60.17%,56.31%,1.37%
2021-12-18,Gabon,0,"37,743","16,562.45","392,898",17.24%,7.60%,0.76%
2021-12-18,Gambia,0,"10,051","4,041.52","245,081",9.85%,9.25%,3.40%
2021-12-18,Georgia,"2,784","906,965","227,893.65",1.30 million,32.73%,27.10%,1.44%
2021-12-18,Germany,"55,603",6.81 million,"81,206.78",61.05 million,72.76%,69.71%,1.59%
2021-12-18,Ghana,0,"131,911","4,157.02",2.65 million,8.36%,4.93%,0.95%
2021-12-18,Gibraltar,48,"7,778","230,862.84","41,144",122.12%,118.80%,1.29%
2021-12-18,Greece,"4,337",1.03 million,"99,437.29",7.33 million,70.63%,66.09%,1.92%
2021-12-18,Greenland,0,"1,969","34,624.04","40,425",71.09%,66.82%,
2021-12-18,Grenada,0,"5,919","52,373.58","41,064",36.33%,31.03%,3.38%
2021-12-18,Guatemala,213,"623,662","34,173.51",6.38 million,34.96%,24.53%,2.58%
2021-12-18,Guernsey,,,,,,,
2021-12-18,Guinea,0,"30,814","2,282.99",1.72 million,12.76%,6.19%,1.26%
2021-12-18,Guinea-Bissau,1,"6,456","3,203.19","389,157",19.31%,1.13%,2.31%
2021-12-18,Guyana,66,"38,817","49,114.99","408,266",51.66%,36.66%,2.65%
2021-12-18,Haiti,13,"25,920","2,245.77","122,580",1.06%,0.62%,2.95%
2021-12-18,High income,"426,255",123.58 million,"101,715.79",917.41 million,75.51%,69.47%,1.53%
2021-12-18,Honduras,0,"378,685","37,631.44",4.92 million,48.85%,39.28%,2.75%
2021-12-18,Hong Kong,5,"12,518","1,657.40",4.83 million,63.98%,60.96%,1.70%
2021-12-18,Hungary,0,1.22 million,"126,455.73",6.23 million,64.63%,61.63%,3.08%
2021-12-18,Iceland,0,"20,232","54,860.19","287,229",77.88%,76.73%,0.18%
2021-12-18,India,"7,145",34.73 million,"24,926.78",827.37 million,59.38%,39.16%,1.37%
2021-12-18,Indonesia,232,4.26 million,"15,415.95",151.42 million,54.79%,38.74%,3.38%
2021-12-18,International,0,721,,,,,2.08%
2021-12-18,Iran,"1,361",6.17 million,"72,552.05",59.13 million,69.54%,59.20%,2.12%
2021-12-18,Iraq,182,2.09 million,"50,758.64",8.27 million,20.09%,13.12%,1.15%
2021-12-18,Ireland,"7,333","651,476","130,742.23",3.89 million,78.02%,76.85%,0.90%
2021-12-18,Isle of Man,63,"13,037","152,640.21","68,539",80.25%,76.20%,0.51%
2021-12-18,Israel,696,1.35 million,"145,807.45",6.45 million,69.46%,62.76%,0.61%
2021-12-18,Italy,"28,057",5.36 million,"88,869.91",47.89 million,79.32%,73.63%,2.53%
2021-12-18,Jamaica,46,"92,018","30,946.42","704,389",23.69%,18.52%,2.66%
2021-12-18,Japan,179,1.73 million,"13,715.74",100.20 million,79.49%,78.03%,1.06%
2021-12-18,Jersey,,,,"80,892",80.03%,75.65%,
2021-12-18,Jordan,"1,920",1.03 million,"100,639.48",4.27 million,41.55%,37.54%,1.18%
2021-12-18,Kazakhstan,937,1.07 million,"56,148.27",8.89 million,46.82%,43.97%,1.70%
2021-12-18,Kenya,"2,169","262,335","4,770.97",5.93 million,10.79%,6.53%,2.04%
2021-12-18,Kiribati,0,2,16.48,"66,473",54.76%,31.38%,
2021-12-18,Kosovo,12,"161,258","90,486.87","877,188",49.22%,43.58%,1.85%
2021-12-18,Kuwait,51,"414,023","95,649.29",3.33 million,76.83%,74.00%,0.60%
2021-12-18,Kyrgyzstan,40,"184,163","27,784.15",1.20 million,18.07%,14.72%,1.51%
2021-12-18,Laos,"1,249","97,505","13,213.21",3.74 million,50.75%,42.00%,0.28%
2021-12-18,Latvia,910,"266,716","142,863.11",1.30 million,69.76%,66.66%,1.66%
2021-12-18,Lebanon,"1,690","699,464","103,331.13",2.13 million,31.48%,26.20%,1.28%
2021-12-18,Lesotho,435,"24,733","11,455.41","648,817",30.05%,29.69%,2.69%
2021-12-18,Liberia,0,"5,844","1,128.14","784,838",15.15%,14.58%,4.91%
2021-12-18,Libya,0,"381,023","54,756.19",1.82 million,26.20%,11.30%,1.47%
2021-12-18,Liechtenstein,0,"5,647","147,618.55","26,048",68.09%,66.64%,1.20%
2021-12-18,Lithuania,"1,724","500,986","186,249.70",1.90 million,70.69%,67.51%,1.42%
2021-12-18,Low income,"3,438",1.42 million,"2,128.04",49.90 million,7.50%,3.62%,2.67%
2021-12-18,Lower middle income,"45,745",64.63 million,"19,403.32",1.58 billion,47.43%,32.53%,1.83%
2021-12-18,Luxembourg,0,"96,108","151,395.53","458,709",72.26%,67.69%,0.93%
2021-12-18,Macao,0,77,116.95,"490,428",74.49%,69.15%,
2021-12-18,Madagascar,"1,501","47,295","1,663.72","589,003",2.07%,1.90%,2.11%
2021-12-18,Malawi,468,"64,412","3,278.35",1.36 million,6.90%,3.32%,3.59%
2021-12-18,Malaysia,"4,083",2.72 million,"82,860.35",25.97 million,79.22%,78.01%,1.14%
2021-12-18,Maldives,131,"93,864","172,664.73","396,369",72.91%,67.37%,0.28%
2021-12-18,Mali,128,"19,192",920.23,"852,496",4.09%,1.69%,3.33%
2021-12-18,Malta,291,"41,571","80,548.34","437,861",84.84%,84.21%,1.13%
2021-12-18,Marshall Islands,0,4,67.09,,,,
2021-12-18,Mauritania,37,"40,027","8,382.42",1.11 million,23.30%,14.90%,2.13%
2021-12-18,Mauritius,38,"22,907","17,988.45","916,524",71.97%,71.36%,1.05%
2021-12-18,Mexico,"2,750",3.93 million,"30,170.03",81.81 million,62.80%,51.24%,7.57%
2021-12-18,Micronesia (country),0,1,8.60,,,,
2021-12-18,Moldova,304,"372,154","92,483.02","989,897",24.60%,23.98%,2.55%
2021-12-18,Monaco,47,"4,386","110,981.78",,,,0.82%
2021-12-18,Mongolia,267,"386,787","116,177.30",2.26 million,68.01%,64.88%,0.53%
2021-12-18,Montenegro,163,"160,818","256,058.82","281,270",44.78%,42.49%,1.48%
2021-12-18,Montserrat,0,44,"8,833.57","1,547",31.06%,29.55%,2.27%
2021-12-18,Morocco,230,"952,628","25,508.99",24.59 million,65.85%,61.40%,1.55%
2021-12-18,Mozambique,0,"158,111","4,915.92",7.85 million,24.39%,16.80%,1.23%
2021-12-18,Myanmar,170,"528,101","9,635.82",18.83 million,34.36%,23.77%,3.64%
2021-12-18,Namibia,"2,227","136,921","52,919.52","387,413",14.97%,12.61%,2.62%
2021-12-18,Nauru,,,,,,,
2021-12-18,Nepal,158,"825,603","27,821.58",12.25 million,41.28%,32.81%,1.40%
2021-12-18,Netherlands,"14,636",2.97 million,"173,028.11",13.31 million,77.49%,71.03%,0.69%
2021-12-18,New Caledonia,0,"12,581","43,651.14","182,486",63.32%,60.10%,2.23%
2021-12-18,New Zealand,59,"13,425","2,620.74",3.96 million,77.37%,74.16%,0.36%
2021-12-18,Nicaragua,0,"17,391","2,594.75",4.63 million,69.06%,39.98%,1.24%
2021-12-18,Niger,14,"7,199",286.46,"507,223",2.02%,1.85%,3.78%
2021-12-18,Nigeria,0,"222,655","1,053.24",8.81 million,4.17%,1.96%,1.34%
2021-12-18,Niue,,,,,,,
2021-12-18,North America,"87,105",60.57 million,"101,529.52",401.09 million,67.23%,56.58%,1.98%
2021-12-18,North Macedonia,301,"221,095","106,159.86","840,411",40.35%,38.97%,3.53%
2021-12-18,Northern Cyprus,,,,"284,357",74.39%,72.20%,
2021-12-18,Norway,"3,705","347,402","63,561.21",4.27 million,78.19%,71.43%,0.35%
2021-12-18,Oceania,"3,921","412,128","9,535.60",26.16 million,60.53%,57.39%,1.07%
2021-12-18,Oman,0,"304,783","58,349.81",3.12 million,59.76%,55.34%,1.35%
2021-12-18,Pakistan,617,1.29 million,"5,733.16",88.49 million,39.30%,27.12%,2.24%
2021-12-18,Palau,0,8,440.19,,,,
2021-12-18,Palestine,0,"465,094","89,051.45",2.05 million,39.31%,28.31%,1.04%
2021-12-18,Panama,0,"482,677","110,160.41",3.02 million,68.94%,56.04%,1.53%
2021-12-18,Papua New Guinea,0,"36,004","3,948.24","283,915",3.11%,2.41%,1.64%
2021-12-18,Paraguay,0,"464,096","64,282.42",3.44 million,47.71%,39.77%,3.56%
2021-12-18,Peru,"3,559",2.26 million,"67,859.07",24.11 million,72.28%,62.36%,8.93%
2021-12-18,Philippines,91,2.84 million,"25,552.76",56.11 million,50.53%,39.20%,1.79%
2021-12-18,Pitcairn,,,,,,,
2021-12-18,Poland,"19,392",3.94 million,"104,316.85",21.38 million,56.56%,55.13%,2.32%
2021-12-18,Portugal,"5,062",1.22 million,"120,067.39",9.19 million,90.37%,89.02%,1.54%
2021-12-18,Qatar,179,"246,367","84,069.26",,,,0.25%
2021-12-18,Romania,733,1.80 million,"93,984.08",7.98 million,41.74%,40.35%,3.23%
2021-12-18,Russia,"27,131",10.01 million,"68,602.07",71.53 million,49.02%,43.35%,2.90%
2021-12-18,Rwanda,230,"101,413","7,638.52",6.85 million,51.58%,31.50%,1.32%
2021-12-18,Saint Helena,0,4,656.28,,,,
2021-12-18,Saint Kitts and Nevis,0,"2,801","52,310.16","27,484",51.33%,47.36%,1.00%
2021-12-18,Saint Lucia,0,"13,136","71,236.06","55,346",30.01%,26.28%,2.21%
2021-12-18,Saint Pierre and Miquelon,0,96,"16,634.90",,,,
2021-12-18,Saint Vincent and the Grenadines,0,"5,758","51,748.46","33,316",29.94%,23.11%,1.34%
2021-12-18,Samoa,0,3,14.99,"141,424",70.66%,60.84%,
2021-12-18,San Marino,0,"7,007","206,027.64","24,306",71.47%,63.58%,1.36%
2021-12-18,Sao Tome and Principe,0,"3,735","16,721.58","86,396",38.68%,22.93%,1.53%
2021-12-18,Saudi Arabia,116,"550,738","15,583.68",24.85 million,70.33%,64.82%,1.61%
2021-12-18,Senegal,12,"74,141","4,311.45",1.33 million,7.72%,5.47%,2.54%
2021-12-18,Serbia,"1,015",1.28 million,"186,516.81",3.30 million,48.06%,46.47%,0.96%
2021-12-18,Seychelles,0,"24,047","243,120.01","82,323",83.23%,79.10%,0.55%
2021-12-18,Sierra Leone,19,"6,471",794.83,"747,044",9.18%,4.73%,1.87%
2021-12-18,Singapore,271,"275,655","50,545.51",4.80 million,88.00%,87.00%,0.29%
2021-12-18,Sint Maarten (Dutch part),,,,"27,086",62.38%,57.83%,
2021-12-18,Slovakia,"4,919",1.32 million,"241,925.89",2.70 million,49.51%,46.45%,1.21%
2021-12-18,Slovenia,"1,288","447,794","215,417.83",1.24 million,59.75%,56.68%,1.22%
2021-12-18,Solomon Islands,0,20,28.41,"179,973",25.56%,7.95%,
2021-12-18,Somalia,0,"23,169","1,416.24",1.09 million,6.65%,4.56%,5.75%
2021-12-18,South Africa,"16,080",3.29 million,"54,838.43",18.67 million,31.10%,25.98%,2.74%
2021-12-18,South America,"17,561",39.26 million,"90,410.19",326.84 million,75.26%,62.62%,3.03%
2021-12-18,South Korea,"6,234","565,098","11,014.44",43.46 million,84.71%,81.99%,0.84%
2021-12-18,South Sudan,0,"13,309","1,169.37","227,262",2.00%,1.60%,1.00%
2021-12-18,Spain,0,5.46 million,"116,707.72",39.01 million,83.45%,80.85%,1.63%
2021-12-18,Sri Lanka,695,"579,134","26,939.84",15.97 million,74.27%,64.23%,2.54%
2021-12-18,Sudan,0,"45,112","1,004.51",4.02 million,8.94%,2.75%,7.21%
2021-12-18,Suriname,45,"51,406","86,864.10","260,739",44.06%,38.24%,2.30%
2021-12-18,Sweden,0,1.25 million,"123,116.68",7.72 million,75.94%,72.21%,1.22%
2021-12-18,Switzerland,0,1.18 million,"134,900.10",5.94 million,68.19%,66.49%,1.01%
2021-12-18,Syria,62,"49,693","2,719.07",1.19 million,6.49%,4.24%,5.72%
2021-12-18,Taiwan,13,"16,799",704.21,18.60 million,77.98%,64.43%,5.05%
2021-12-18,Tajikistan,0,"17,493","1,794.22",3.52 million,36.11%,28.38%,0.71%
2021-12-18,Tanzania,0,"26,483",430.63,2.08 million,3.38%,2.21%,2.77%
2021-12-18,Thailand,"3,132",2.19 million,"31,288.10",50.44 million,72.11%,63.18%,0.98%
2021-12-18,Timor,1,"19,833","14,758.07","662,963",49.33%,39.66%,0.61%
2021-12-18,Togo,0,"26,550","3,131.55",1.37 million,16.12%,10.95%,0.92%
2021-12-18,Tokelau,,,,,,,
2021-12-18,Tonga,0,1,9.37,"73,609",68.95%,53.04%,
2021-12-18,Trinidad and Tobago,956,"84,793","60,420.81","702,844",50.08%,47.01%,3.02%
2021-12-18,Tunisia,335,"720,853","60,394.37",6.41 million,53.69%,45.86%,3.53%
2021-12-18,Turkey,"17,644",9.16 million,"107,665.62",56.65 million,66.61%,60.14%,0.88%
2021-12-18,Turkmenistan,,,,,,,
2021-12-18,Turks and Caicos Islands,5,"3,163","80,635.29",,,,0.79%
2021-12-18,Tuvalu,,,,,,,
2021-12-18,Uganda,186,"128,764","2,732.48",8.35 million,17.73%,2.99%,2.54%
2021-12-18,Ukraine,"7,806",3.78 million,"86,997.53",14.38 million,33.07%,29.87%,2.61%
2021-12-18,United Arab Emirates,0,"743,586","74,424.96",9.89 million,98.99%,90.28%,0.29%
2021-12-18,United Kingdom,"89,074",11.30 million,"165,687.92",51.46 million,75.45%,68.93%,1.30%
2021-12-18,United States,"76,429",50.81 million,"152,607.64",241.08 million,72.61%,61.18%,1.59%
2021-12-18,Upper middle income,"100,097",84.65 million,"33,675.77",1.92 billion,76.53%,70.84%,2.64%
2021-12-18,Uruguay,356,"404,255","115,993.51",2.76 million,79.30%,76.65%,1.52%
2021-12-18,Uzbekistan,161,"196,900","5,802.14",18.48 million,54.45%,32.72%,0.74%
2021-12-18,Vanuatu,0,7,22.26,"102,308",32.53%,16.03%,14.29%
2021-12-18,Vatican,0,27,"33,251.23",,,,
2021-12-18,Venezuela,386,"440,784","15,355.68",18.39 million,64.08%,40.44%,1.20%
2021-12-18,Vietnam,"15,895",1.52 million,"15,528.02",75.70 million,77.11%,57.44%,1.93%
2021-12-18,Wallis and Futuna,0,454,"40,923.02","6,016",54.23%,53.39%,1.54%
2021-12-18,World,"575,549",274.28 million,"34,828.82",4.47 billion,56.77%,47.39%,1.95%
2021-12-18,Yemen,5,"10,097",331.15,"556,652",1.83%,1.20%,19.57%
2021-12-18,Zambia,"1,039","215,472","11,388.19",,,5.06%,1.71%
2021-12-18,Zimbabwe,0,"189,567","12,560.62",4.05 million,26.82%,20.30%,2.52%
2021-12-19,Afghanistan,42,"157,787","3,960.97",4.14 million,10.40%,9.42%,4.65%
2021-12-19,Africa,"29,124",9.19 million,"6,687.53",178.93 million,13.03%,8.50%,2.45%
2021-12-19,Albania,228,"205,777","71,626.08",1.12 million,38.96%,35.10%,1.54%
2021-12-19,Algeria,262,"214,592","4,809.69",7.06 million,15.83%,12.57%,2.88%
2021-12-19,Andorra,0,"20,549","265,648.84","57,085",73.80%,66.44%,0.65%
2021-12-19,Angola,70,"65,938","1,943.15",7.42 million,21.88%,11.03%,2.64%
2021-12-19,Anguilla,0,"1,592","105,256.20","10,079",66.64%,60.98%,0.25%
2021-12-19,Antigua and Barbuda,0,"4,198","42,520.86","62,154",62.95%,59.26%,2.79%
2021-12-19,Argentina,"3,254",5.39 million,"118,180.24",37.62 million,82.49%,69.40%,2.17%
2021-12-19,Armenia,130,"343,636","115,775.33","903,661",30.45%,21.66%,2.30%
2021-12-19,Aruba,29,"16,807","156,789.03","84,345",78.68%,73.42%,1.07%
2021-12-19,Asia,"74,326",83.62 million,"17,874.19",3.06 billion,65.45%,54.39%,1.49%
2021-12-19,Australia,"4,031","254,682","9,875.91",20.33 million,78.83%,75.82%,0.84%
2021-12-19,Austria,"2,242",1.25 million,"138,187.67",6.57 million,72.62%,70.13%,1.08%
2021-12-19,Azerbaijan,921,"610,318","59,698.47",5.14 million,50.29%,45.40%,1.34%
2021-12-19,Bahamas,0,"22,995","57,934.46","155,709",39.23%,37.13%,3.10%
2021-12-19,Bahrain,89,"278,499","159,297.49",1.20 million,68.38%,66.88%,0.50%
2021-12-19,Bangladesh,211,1.58 million,"9,507.22",87.55 million,52.64%,26.90%,1.77%
2021-12-19,Barbados,0,"27,169","94,432.55","155,242",53.96%,49.37%,0.94%
2021-12-19,Belarus,"1,456","684,628","72,502.13",4.36 million,46.13%,34.19%,0.79%
2021-12-19,Belgium,0,2.00 million,"171,914.25",8.89 million,76.46%,75.46%,1.40%
2021-12-19,Belize,0,"31,246","77,166.81","229,714",56.73%,48.95%,1.89%
2021-12-19,Benin,0,"24,907","2,000.40",1.56 million,12.54%,9.63%,0.65%
2021-12-19,Bermuda,0,"5,815","93,651.36","46,194",74.40%,72.82%,1.82%
2021-12-19,Bhutan,1,"2,657","3,406.85","589,762",75.62%,72.46%,0.11%
2021-12-19,Bolivia,889,"564,747","47,726.70",5.37 million,45.36%,37.60%,3.44%
2021-12-19,Bonaire Sint Eustatius and Saba,11,"3,204","121,157.12",,,,0.69%
2021-12-19,Bosnia and Herzegovina,0,"284,272","87,107.57","882,641",27.05%,,4.62%
2021-12-19,Botswana,0,"199,864","83,372.54",1.13 million,47.21%,41.95%,1.21%
2021-12-19,Brazil,"1,458",22.22 million,"103,823.60",165.42 million,77.30%,66.12%,2.78%
2021-12-19,British Virgin Islands,0,"2,886","94,862.44","18,357",60.34%,55.47%,1.35%
2021-12-19,Brunei,16,"15,402","34,883.09","405,092",91.75%,87.29%,0.64%
2021-12-19,Bulgaria,456,"724,793","105,093.41",1.90 million,27.61%,27.15%,4.15%
2021-12-19,Burkina Faso,0,"16,672",775.55,"972,376",4.52%,3.02%,1.77%
2021-12-19,Burundi,0,"21,422","1,747.96","4,010",0.03%,0.03%,0.18%
2021-12-19,Cambodia,6,"120,416","7,105.68",14.23 million,83.95%,80.21%,2.50%
2021-12-19,Cameroon,0,"107,662","3,954.63","806,176",2.96%,2.30%,1.71%
2021-12-19,Canada,"7,449",1.89 million,"49,677.61",31.45 million,82.61%,76.93%,1.59%
2021-12-19,Cape Verde,16,"38,589","68,675.80","302,802",53.89%,45.55%,0.91%
2021-12-19,Cayman Islands,0,"8,097","121,763.06","58,569",88.08%,85.51%,0.11%
2021-12-19,Central African Republic,0,"11,961","2,431.10","446,712",9.08%,6.99%,0.84%
2021-12-19,Chad,0,"5,703",337.16,"285,922",1.69%,0.48%,3.17%
2021-12-19,Chile,"1,252",1.79 million,"93,261.62",17.16 million,89.31%,85.45%,2.17%
2021-12-19,China,102,"100,386",69.51,1.26 billion,87.24%,82.64%,4.62%
2021-12-19,Colombia,"2,038",5.11 million,"99,624.29",37.87 million,73.86%,53.19%,2.54%
2021-12-19,Comoros,0,"4,649","5,232.67","282,378",31.78%,27.55%,3.25%
2021-12-19,Congo,0,"19,179","3,390.30","734,721",12.99%,9.91%,1.90%
2021-12-19,Cook Islands,0,2,113.82,"12,841",73.08%,71.12%,
2021-12-19,Costa Rica,0,"568,538","110,630.89",3.93 million,76.57%,67.02%,1.29%
2021-12-19,Cote d'Ivoire,0,"62,077","2,294.59",3.31 million,12.22%,5.57%,1.14%
2021-12-19,Croatia,"1,936","675,363","165,462.95",2.24 million,54.95%,47.35%,1.77%
